
---------- Begin Simulation Statistics ----------
sim_seconds                                  0.018711                       # Number of seconds simulated
system.l2.overall_mshr_miss_latency::cpu3.inst      3150000                       # number of overall MSHR miss cycles
system.l2.overall_mshr_miss_latency::cpu3.data   2057284000                       # number of overall MSHR miss cycles
system.l2.overall_mshr_miss_latency::total   9800363000                       # number of overall MSHR miss cycles
system.l2.ReadReq_mshr_miss_rate::cpu0.inst     0.448310                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::cpu0.data     0.984421                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::cpu1.inst     0.296889                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::cpu1.data     0.991753                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::cpu2.inst     0.149533                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::cpu2.data     0.986963                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::cpu3.inst     0.106996                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::cpu3.data     0.990033                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::total      0.953723                       # mshr miss rate for ReadReq accesses
system.l2.UpgradeReq_mshr_miss_rate::cpu0.data     0.600000                       # mshr miss rate for UpgradeReq accesses
system.l2.UpgradeReq_mshr_miss_rate::cpu1.data     0.333333                       # mshr miss rate for UpgradeReq accesses
system.l2.UpgradeReq_mshr_miss_rate::total     0.437500                       # mshr miss rate for UpgradeReq accesses
system.l2.SCUpgradeReq_mshr_miss_rate::cpu0.data     0.800000                       # mshr miss rate for SCUpgradeReq accesses
system.l2.SCUpgradeReq_mshr_miss_rate::cpu1.data            1                       # mshr miss rate for SCUpgradeReq accesses
system.l2.SCUpgradeReq_mshr_miss_rate::cpu2.data     0.333333                       # mshr miss rate for SCUpgradeReq accesses
system.l2.SCUpgradeReq_mshr_miss_rate::cpu3.data     0.400000                       # mshr miss rate for SCUpgradeReq accesses
system.l2.SCUpgradeReq_mshr_miss_rate::total     0.571429                       # mshr miss rate for SCUpgradeReq accesses
system.l2.ReadExReq_mshr_miss_rate::cpu0.data     0.998613                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::cpu1.data     0.997261                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::cpu2.data     0.997984                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::cpu3.data     0.999274                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::total     0.998419                       # mshr miss rate for ReadExReq accesses
system.l2.demand_mshr_miss_rate::cpu0.inst     0.448310                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::cpu0.data     0.992234                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::cpu1.inst     0.296889                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::cpu1.data     0.993124                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::cpu2.inst     0.149533                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::cpu2.data     0.989697                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::cpu3.inst     0.106996                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::cpu3.data     0.992332                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::total       0.969187                       # mshr miss rate for demand accesses
system.l2.overall_mshr_miss_rate::cpu0.inst     0.448310                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::cpu0.data     0.992234                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::cpu1.inst     0.296889                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::cpu1.data     0.993124                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::cpu2.inst     0.149533                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::cpu2.data     0.989697                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::cpu3.inst     0.106996                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::cpu3.data     0.992332                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::total      0.969187                       # mshr miss rate for overall accesses
system.l2.ReadReq_avg_mshr_miss_latency::cpu0.inst 40068.488160                       # average ReadReq mshr miss latency
system.l2.ReadReq_avg_mshr_miss_latency::cpu0.data 40884.119386                       # average ReadReq mshr miss latency
system.l2.ReadReq_avg_mshr_miss_latency::cpu1.inst 40302.395210                       # average ReadReq mshr miss latency
system.l2.ReadReq_avg_mshr_miss_latency::cpu1.data 40874.058127                       # average ReadReq mshr miss latency
system.l2.ReadReq_avg_mshr_miss_latency::cpu2.inst 40361.111111                       # average ReadReq mshr miss latency
system.l2.ReadReq_avg_mshr_miss_latency::cpu2.data 40904.836362                       # average ReadReq mshr miss latency
system.l2.ReadReq_avg_mshr_miss_latency::cpu3.inst 40384.615385                       # average ReadReq mshr miss latency
system.l2.ReadReq_avg_mshr_miss_latency::cpu3.data 40897.897493                       # average ReadReq mshr miss latency
system.l2.ReadReq_avg_mshr_miss_latency::total 40873.373246                       # average ReadReq mshr miss latency
system.l2.UpgradeReq_avg_mshr_miss_latency::cpu0.data        40000                       # average UpgradeReq mshr miss latency
system.l2.UpgradeReq_avg_mshr_miss_latency::cpu1.data        41000                       # average UpgradeReq mshr miss latency
system.l2.UpgradeReq_avg_mshr_miss_latency::total 40142.857143                       # average UpgradeReq mshr miss latency
system.l2.SCUpgradeReq_avg_mshr_miss_latency::cpu0.data        40000                       # average SCUpgradeReq mshr miss latency
system.l2.SCUpgradeReq_avg_mshr_miss_latency::cpu1.data        42000                       # average SCUpgradeReq mshr miss latency
system.l2.SCUpgradeReq_avg_mshr_miss_latency::cpu2.data        40000                       # average SCUpgradeReq mshr miss latency
system.l2.SCUpgradeReq_avg_mshr_miss_latency::cpu3.data        40000                       # average SCUpgradeReq mshr miss latency
system.l2.SCUpgradeReq_avg_mshr_miss_latency::total        40250                       # average SCUpgradeReq mshr miss latency
system.l2.ReadExReq_avg_mshr_miss_latency::cpu0.data 40879.362607                       # average ReadExReq mshr miss latency
system.l2.ReadExReq_avg_mshr_miss_latency::cpu1.data 42458.481422                       # average ReadExReq mshr miss latency
system.l2.ReadExReq_avg_mshr_miss_latency::cpu2.data 43944.246930                       # average ReadExReq mshr miss latency
system.l2.ReadExReq_avg_mshr_miss_latency::cpu3.data 43767.746104                       # average ReadExReq mshr miss latency
system.l2.ReadExReq_avg_mshr_miss_latency::total 41980.991199                       # average ReadExReq mshr miss latency
system.l2.demand_avg_mshr_miss_latency::cpu0.inst 40068.488160                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::cpu0.data 40881.483641                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::cpu1.inst 40302.395210                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::cpu1.data 41270.004037                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::cpu2.inst 40361.111111                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::cpu2.data 41665.211239                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::cpu3.inst 40384.615385                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::cpu3.data 41616.781972                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::total 41268.161529                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::cpu0.inst 40068.488160                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::cpu0.data 40881.483641                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::cpu1.inst 40302.395210                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::cpu1.data 41270.004037                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::cpu2.inst 40361.111111                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::cpu2.data 41665.211239                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::cpu3.inst 40384.615385                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::cpu3.data 41616.781972                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::total 41268.161529                       # average overall mshr miss latency
system.l2.no_allocate_misses                        0                       # Number of misses that were no-allocate
system.cpu0.dtb.fetch_hits                          0                       # ITB hits
system.cpu0.dtb.fetch_misses                        0                       # ITB misses
system.cpu0.dtb.fetch_acv                           0                       # ITB acv
system.cpu0.dtb.fetch_accesses                      0                       # ITB accesses
system.cpu0.dtb.read_hits                     7331655                       # DTB read hits
system.cpu0.dtb.read_misses                      9631                       # DTB read misses
system.cpu0.dtb.read_acv                            0                       # DTB read access violations
system.cpu0.dtb.read_accesses                 7341286                       # DTB read accesses
system.cpu0.dtb.write_hits                    3533123                       # DTB write hits
system.cpu0.dtb.write_misses                     4499                       # DTB write misses
system.cpu0.dtb.write_acv                           0                       # DTB write access violations
system.cpu0.dtb.write_accesses                3537622                       # DTB write accesses
system.cpu0.dtb.data_hits                    10864778                       # DTB hits
system.cpu0.dtb.data_misses                     14130                       # DTB misses
system.cpu0.dtb.data_acv                            0                       # DTB access violations
system.cpu0.dtb.data_accesses                10878908                       # DTB accesses
system.cpu0.itb.fetch_hits                    4783268                       # ITB hits
system.cpu0.itb.fetch_misses                      210                       # ITB misses
system.cpu0.itb.fetch_acv                           0                       # ITB acv
system.cpu0.itb.fetch_accesses                4783478                       # ITB accesses
system.cpu0.itb.read_hits                           0                       # DTB read hits
system.cpu0.itb.read_misses                         0                       # DTB read misses
system.cpu0.itb.read_acv                            0                       # DTB read access violations
system.cpu0.itb.read_accesses                       0                       # DTB read accesses
system.cpu0.itb.write_hits                          0                       # DTB write hits
system.cpu0.itb.write_misses                        0                       # DTB write misses
system.cpu0.itb.write_acv                           0                       # DTB write access violations
system.cpu0.itb.write_accesses                      0                       # DTB write accesses
system.cpu0.itb.data_hits                           0                       # DTB hits
system.cpu0.itb.data_misses                         0                       # DTB misses
system.cpu0.itb.data_acv                            0                       # DTB access violations
system.cpu0.itb.data_accesses                       0                       # DTB accesses
system.cpu0.numCycles                        18688091                       # number of cpu cycles simulated
system.cpu0.numWorkItemsStarted                     0                       # number of work items this cpu started
system.cpu0.numWorkItemsCompleted                   0                       # number of work items this cpu completed
system.cpu0.BPredUnit.lookups                 3285923                       # Number of BP lookups
system.cpu0.BPredUnit.condPredicted           1552538                       # Number of conditional branches predicted
system.cpu0.BPredUnit.condIncorrect             17236                       # Number of conditional branches incorrect
system.cpu0.BPredUnit.BTBLookups              2063373                       # Number of BTB lookups
system.cpu0.BPredUnit.BTBHits                 1893568                       # Number of BTB hits
system.cpu0.BPredUnit.BTBCorrect                    0                       # Number of correct BTB predictions (this stat may not work properly.
system.cpu0.BPredUnit.usedRAS                  862963                       # Number of times the RAS was used to get a target.
system.cpu0.BPredUnit.RASInCorrect                659                       # Number of incorrect RAS predictions.
system.cpu0.fetch.icacheStallCycles             99365                       # Number of cycles fetch is stalled on an Icache miss
system.cpu0.fetch.Insts                      42084215                       # Number of instructions fetch has processed
system.cpu0.fetch.Branches                    3285923                       # Number of branches that fetch encountered
system.cpu0.fetch.predictedBranches           2756531                       # Number of branches that fetch has predicted taken
system.cpu0.fetch.Cycles                      6964080                       # Number of cycles fetch has run and was not squashing or blocked
system.cpu0.fetch.SquashCycles                 116467                       # Number of cycles fetch has spent squashing
system.cpu0.fetch.BlockedCycles              11463841                       # Number of cycles fetch has spent blocked
system.cpu0.fetch.MiscStallCycles                 100                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs
system.cpu0.fetch.PendingTrapStallCycles         3700                       # Number of stall cycles due to pending traps
system.cpu0.fetch.CacheLines                  4783268                       # Number of cache lines fetched
system.cpu0.fetch.IcacheSquashes                 3152                       # Number of outstanding Icache misses that were squashed
system.cpu0.fetch.rateDist::samples          18626812                       # Number of instructions fetched each cycle (Total)
system.cpu0.fetch.rateDist::mean             2.259335                       # Number of instructions fetched each cycle (Total)
system.cpu0.fetch.rateDist::stdev            3.239154                       # Number of instructions fetched each cycle (Total)
system.cpu0.fetch.rateDist::underflows              0      0.00%      0.00% # Number of instructions fetched each cycle (Total)
system.cpu0.fetch.rateDist::0                11662732     62.61%     62.61% # Number of instructions fetched each cycle (Total)
system.cpu0.fetch.rateDist::1                  394562      2.12%     64.73% # Number of instructions fetched each cycle (Total)
system.cpu0.fetch.rateDist::2                  289704      1.56%     66.29% # Number of instructions fetched each cycle (Total)
system.cpu0.fetch.rateDist::3                  250535      1.35%     67.63% # Number of instructions fetched each cycle (Total)
system.cpu0.fetch.rateDist::4                 1274270      6.84%     74.47% # Number of instructions fetched each cycle (Total)
system.cpu0.fetch.rateDist::5                  421962      2.27%     76.74% # Number of instructions fetched each cycle (Total)
system.cpu0.fetch.rateDist::6                  572941      3.08%     79.81% # Number of instructions fetched each cycle (Total)
system.cpu0.fetch.rateDist::7                  366744      1.97%     81.78% # Number of instructions fetched each cycle (Total)
system.cpu0.fetch.rateDist::8                 3393362     18.22%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu0.fetch.rateDist::overflows               0      0.00%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu0.fetch.rateDist::min_value               0                       # Number of instructions fetched each cycle (Total)
system.cpu0.fetch.rateDist::max_value               8                       # Number of instructions fetched each cycle (Total)
system.cpu0.fetch.rateDist::total            18626812                       # Number of instructions fetched each cycle (Total)
system.cpu0.fetch.branchRate                 0.175830                       # Number of branch fetches per cycle
system.cpu0.fetch.rate                       2.251927                       # Number of inst fetches per cycle
system.cpu0.decode.IdleCycles                  991593                       # Number of cycles decode is idle
system.cpu0.decode.BlockedCycles             10592214                       # Number of cycles decode is blocked
system.cpu0.decode.RunCycles                  6105255                       # Number of cycles decode is running
system.cpu0.decode.UnblockCycles               843491                       # Number of cycles decode is unblocking
system.cpu0.decode.SquashCycles                 94259                       # Number of cycles decode is squashing
system.cpu0.decode.BranchResolved              736274                       # Number of times decode resolved a branch
system.cpu0.decode.BranchMispred                 1515                       # Number of times decode detected a branch misprediction
system.cpu0.decode.DecodedInsts              41985185                       # Number of instructions handled by decode
system.cpu0.decode.SquashedInsts                 6241                       # Number of squashed instructions handled by decode
system.cpu0.rename.SquashCycles                 94259                       # Number of cycles rename is squashing
system.cpu0.rename.IdleCycles                 1747477                       # Number of cycles rename is idle
system.cpu0.rename.BlockCycles                1378874                       # Number of cycles rename is blocking
system.cpu0.rename.serializeStallCycles       7146500                       # count of cycles rename stalled for serializing inst
system.cpu0.rename.RunCycles                  6180780                       # Number of cycles rename is running
system.cpu0.rename.UnblockCycles              2078922                       # Number of cycles rename is unblocking
system.cpu0.rename.RenamedInsts              41891122                       # Number of instructions processed by rename
system.cpu0.rename.ROBFullEvents                15144                       # Number of times rename has blocked due to ROB full
system.cpu0.rename.IQFullEvents                 99505                       # Number of times rename has blocked due to IQ full
system.cpu0.rename.LSQFullEvents              1297534                       # Number of times rename has blocked due to LSQ full
system.cpu0.rename.RenamedOperands           32913524                       # Number of destination operands rename has renamed
system.cpu0.rename.RenameLookups             55904634                       # Number of register rename lookups that rename has made
system.cpu0.rename.int_rename_lookups        38149533                       # Number of integer rename lookups
system.cpu0.rename.fp_rename_lookups         17755101                       # Number of floating rename lookups
system.cpu0.rename.CommittedMaps             32287643                       # Number of HB maps that are committed
system.cpu0.rename.UndoneMaps                  625881                       # Number of HB maps that are undone due to squashing
system.cpu0.rename.serializingInsts            132420                       # count of serializing insts renamed
system.cpu0.rename.tempSerializingInsts           960                       # count of temporary serializing insts renamed
system.cpu0.rename.skidInsts                  8576278                       # count of insts added to the skid buffer
system.cpu0.memDep0.insertedLoads             7376923                       # Number of loads inserted to the mem dependence unit.
system.cpu0.memDep0.insertedStores            3580810                       # Number of stores inserted to the mem dependence unit.
system.cpu0.memDep0.conflictingLoads          1421054                       # Number of conflicting loads.
system.cpu0.memDep0.conflictingStores          270026                       # Number of conflicting stores.
system.cpu0.iq.iqInstsAdded                  39032860                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu0.iq.iqNonSpecInstsAdded               1484                       # Number of non-speculative instructions added to the IQ
system.cpu0.iq.iqInstsIssued                 38825128                       # Number of instructions issued
system.cpu0.iq.iqSquashedInstsIssued            27957                       # Number of squashed instructions issued
system.cpu0.iq.iqSquashedInstsExamined         683776                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu0.iq.iqSquashedOperandsExamined       394838                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu0.iq.iqSquashedNonSpecRemoved           323                       # Number of squashed non-spec instructions that were removed
system.cpu0.iq.issued_per_cycle::samples     18626812                       # Number of insts issued each cycle
system.cpu0.iq.issued_per_cycle::mean        2.084368                       # Number of insts issued each cycle
system.cpu0.iq.issued_per_cycle::stdev       1.915585                       # Number of insts issued each cycle
system.cpu0.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu0.iq.issued_per_cycle::0            5544204     29.76%     29.76% # Number of insts issued each cycle
system.cpu0.iq.issued_per_cycle::1            2759203     14.81%     44.58% # Number of insts issued each cycle
system.cpu0.iq.issued_per_cycle::2            3026362     16.25%     60.83% # Number of insts issued each cycle
system.cpu0.iq.issued_per_cycle::3            2883358     15.48%     76.30% # Number of insts issued each cycle
system.cpu0.iq.issued_per_cycle::4            2312731     12.42%     88.72% # Number of insts issued each cycle
system.cpu0.iq.issued_per_cycle::5            1048511      5.63%     94.35% # Number of insts issued each cycle
system.cpu0.iq.issued_per_cycle::6             568512      3.05%     97.40% # Number of insts issued each cycle
system.cpu0.iq.issued_per_cycle::7             412872      2.22%     99.62% # Number of insts issued each cycle
system.cpu0.iq.issued_per_cycle::8              71059      0.38%    100.00% # Number of insts issued each cycle
system.cpu0.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu0.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu0.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu0.iq.issued_per_cycle::total       18626812                       # Number of insts issued each cycle
system.cpu0.iq.fu_full::No_OpClass                  0      0.00%      0.00% # attempts to use FU when none available
system.cpu0.iq.fu_full::IntAlu                  64509      8.83%      8.83% # attempts to use FU when none available
system.cpu0.iq.fu_full::IntMult                262149     35.89%     44.72% # attempts to use FU when none available
system.cpu0.iq.fu_full::IntDiv                      0      0.00%     44.72% # attempts to use FU when none available
system.cpu0.iq.fu_full::FloatAdd                 4406      0.60%     45.32% # attempts to use FU when none available
system.cpu0.iq.fu_full::FloatCmp                    0      0.00%     45.32% # attempts to use FU when none available
system.cpu0.iq.fu_full::FloatCvt                    0      0.00%     45.32% # attempts to use FU when none available
system.cpu0.iq.fu_full::FloatMult              292586     40.05%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::FloatDiv                    1      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::FloatSqrt                   0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdAdd                     0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdAddAcc                  0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdAlu                     0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdCmp                     0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdCvt                     0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdMisc                    0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdMult                    0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdMultAcc                 0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdShift                   0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdShiftAcc                0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdSqrt                    0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdFloatAdd                0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdFloatAlu                0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdFloatCmp                0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdFloatCvt                0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdFloatDiv                0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdFloatMisc               0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdFloatMult               0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdFloatMultAcc            0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::SimdFloatSqrt               0      0.00%     85.37% # attempts to use FU when none available
system.cpu0.iq.fu_full::MemRead                 92233     12.63%     98.00% # attempts to use FU when none available
system.cpu0.iq.fu_full::MemWrite                14614      2.00%    100.00% # attempts to use FU when none available
system.cpu0.iq.fu_full::IprAccess                   0      0.00%    100.00% # attempts to use FU when none available
system.cpu0.iq.fu_full::InstPrefetch                0      0.00%    100.00% # attempts to use FU when none available
system.cpu0.iq.FU_type_0::No_OpClass                0      0.00%      0.00% # Type of FU issued
system.cpu0.iq.FU_type_0::IntAlu             21067281     54.26%     54.26% # Type of FU issued
system.cpu0.iq.FU_type_0::IntMult              787058      2.03%     56.29% # Type of FU issued
system.cpu0.iq.FU_type_0::IntDiv                    0      0.00%     56.29% # Type of FU issued
system.cpu0.iq.FU_type_0::FloatAdd            3048525      7.85%     64.14% # Type of FU issued
system.cpu0.iq.FU_type_0::FloatCmp                 11      0.00%     64.14% # Type of FU issued
system.cpu0.iq.FU_type_0::FloatCvt                  0      0.00%     64.14% # Type of FU issued
system.cpu0.iq.FU_type_0::FloatMult           3028409      7.80%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::FloatDiv                100      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::FloatSqrt                 0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdAdd                   0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdAddAcc                0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdAlu                   0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdCmp                   0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdCvt                   0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdMisc                  0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdMult                  0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdMultAcc               0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdShift                 0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdShiftAcc              0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdSqrt                  0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdFloatAdd              0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdFloatAlu              0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdFloatCmp              0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdFloatCvt              0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdFloatDiv              0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdFloatMisc             0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdFloatMult             0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdFloatMultAcc            0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::SimdFloatSqrt             0      0.00%     71.94% # Type of FU issued
system.cpu0.iq.FU_type_0::MemRead             7353997     18.94%     90.88% # Type of FU issued
system.cpu0.iq.FU_type_0::MemWrite            3539747      9.12%    100.00% # Type of FU issued
system.cpu0.iq.FU_type_0::IprAccess                 0      0.00%    100.00% # Type of FU issued
system.cpu0.iq.FU_type_0::InstPrefetch              0      0.00%    100.00% # Type of FU issued
system.cpu0.iq.FU_type_0::total              38825128                       # Type of FU issued
system.cpu0.iq.rate                          2.077533                       # Inst issue rate
system.cpu0.iq.fu_busy_cnt                     730498                       # FU busy when requested
system.cpu0.iq.fu_busy_rate                  0.018815                       # FU busy rate (busy events/executed inst)
system.cpu0.iq.int_inst_queue_reads          75620625                       # Number of integer instruction queue reads
system.cpu0.iq.int_inst_queue_writes         28981213                       # Number of integer instruction queue writes
system.cpu0.iq.int_inst_queue_wakeup_accesses     28283044                       # Number of integer instruction queue wakeup accesses
system.cpu0.iq.fp_inst_queue_reads           21414898                       # Number of floating instruction queue reads
system.cpu0.iq.fp_inst_queue_writes          10737269                       # Number of floating instruction queue writes
system.cpu0.iq.fp_inst_queue_wakeup_accesses     10468974                       # Number of floating instruction queue wakeup accesses
system.cpu0.iq.int_alu_accesses              28651957                       # Number of integer alu accesses
system.cpu0.iq.fp_alu_accesses               10903669                       # Number of floating point alu accesses
system.cpu0.iew.lsq.thread0.forwLoads          971168                       # Number of loads that had data forwarded from stores
system.cpu0.iew.lsq.thread0.invAddrLoads            0                       # Number of loads ignored due to an invalid address
system.cpu0.iew.lsq.thread0.squashedLoads        89501                       # Number of loads squashed
system.cpu0.iew.lsq.thread0.ignoredResponses          114                       # Number of memory responses ignored because the instruction is squashed
system.cpu0.iew.lsq.thread0.memOrderViolation          370                       # Number of memory ordering violations
system.cpu0.iew.lsq.thread0.squashedStores        66581                       # Number of stores squashed
system.cpu0.iew.lsq.thread0.invAddrSwpfs            0                       # Number of software prefetches ignored due to an invalid address
system.cpu0.iew.lsq.thread0.blockedLoads            0                       # Number of blocked loads due to partial load-store forwarding
system.cpu0.iew.lsq.thread0.rescheduledLoads           86                       # Number of loads that were rescheduled
system.cpu0.iew.lsq.thread0.cacheBlocked        14687                       # Number of times an access to memory failed due to the cache being blocked
system.cpu0.iew.iewIdleCycles                       0                       # Number of cycles IEW is idle
system.cpu0.iew.iewSquashCycles                 94259                       # Number of cycles IEW is squashing
system.cpu0.iew.iewBlockCycles                 974643                       # Number of cycles IEW is blocking
system.cpu0.iew.iewUnblockCycles                49058                       # Number of cycles IEW is unblocking
system.cpu0.iew.iewDispatchedInsts           41762942                       # Number of instructions dispatched to IQ
system.cpu0.iew.iewDispSquashedInsts             6444                       # Number of squashed instructions skipped by dispatch
system.cpu0.iew.iewDispLoadInsts              7376923                       # Number of dispatched load instructions
system.cpu0.iew.iewDispStoreInsts             3580810                       # Number of dispatched store instructions
system.cpu0.iew.iewDispNonSpecInsts               875                       # Number of dispatched non-speculative instructions
system.cpu0.iew.iewIQFullEvents                 33640                       # Number of times the IQ has become full, causing a stall
system.cpu0.iew.iewLSQFullEvents                 4854                       # Number of times the LSQ has become full, causing a stall
system.cpu0.iew.memOrderViolationEvents           370                       # Number of memory order violations
system.cpu0.iew.predictedTakenIncorrect          9044                       # Number of branches that were predicted taken incorrectly
system.cpu0.iew.predictedNotTakenIncorrect         7746                       # Number of branches that were predicted not taken incorrectly
system.cpu0.iew.branchMispredicts               16790                       # Number of branch mispredicts detected at execute
system.cpu0.iew.iewExecutedInsts             38784777                       # Number of executed instructions
system.cpu0.iew.iewExecLoadInsts              7341315                       # Number of load instructions executed
